Timestamp,Track_ID,X_Min,Y_Min,X_Max,Y_Max
387.19,4,560.4,55.4,624.9,138.3
387.19,5,138.5,294.6,217.9,372.6
387.19,6,861.5,61.1,930.2,112.5
387.19,7,275.0,212.0,319.1,289.6
387.19,8,137.2,37.2,218.1,112.1
387.19,9,1001.8,1.1,1061.9,36.1
387.22,1,1237.6,101.7,1280.0,185.9
387.22,2,642.2,299.0,767.0,370.6
387.22,3,278.8,48.2,319.1,133.1
387.22,4,560.4,55.4,624.9,138.3
387.22,5,138.5,294.6,217.9,372.6
387.22,6,861.5,61.1,930.2,112.5
387.22,7,275.0,212.0,319.1,289.6
387.22,8,137.2,37.2,218.1,112.1
387.22,9,1001.8,1.1,1061.9,36.1
387.25,1,1237.6,101.7,1280.0,185.9
387.25,2,642.2,299.0,767.0,370.6
387.25,3,278.8,48.2,319.1,133.1
387.25,4,560.4,55.4,624.9,138.3
387.25,5,138.5,294.6,217.9,372.6
387.25,6,861.5,61.1,930.2,112.5
387.25,7,275.0,212.0,319.1,289.6
387.25,8,137.2,37.2,218.1,112.1
387.25,9,1001.8,1.1,1061.9,36.1
387.29,1,1237.6,101.7,1280.0,185.9
387.29,2,642.2,299.0,767.0,370.6
387.29,3,278.8,48.2,319.1,133.1
387.29,4,560.4,55.4,624.9,138.3
387.29,5,138.5,294.6,217.9,372.6
387.29,6,861.5,61.1,930.2,112.5
387.29,7,275.0,212.0,319.1,289.6
387.29,8,137.2,37.2,218.1,112.1
387.29,9,1001.8,1.1,1061.9,36.1
387.32,1,1237.6,101.7,1280.0,185.9
387.32,2,642.2,299.0,767.0,370.6
387.32,3,278.8,48.2,319.1,133.1
387.32,4,560.4,55.4,624.9,138.3
387.32,5,138.5,294.6,217.9,372.6
387.32,6,861.5,61.1,930.2,112.5
387.32,7,275.0,212.0,319.1,289.6
387.32,8,137.2,37.2,218.1,112.1
387.32,9,1001.8,1.1,1061.9,36.1
387.35,1,1237.6,101.7,1280.0,185.9
387.35,2,642.2,299.0,767.0,370.6
387.35,3,278.8,48.2,319.1,133.1
387.35,4,560.4,55.4,624.9,138.3
387.35,5,138.5,294.6,217.9,372.6
387.35,6,861.5,61.1,930.2,112.5
387.35,7,275.0,212.0,319.1,289.6
387.35,8,137.2,37.2,218.1,112.1
387.35,9,1001.8,1.1,1061.9,36.1
387.39,1,1237.6,101.7,1280.0,185.9
387.39,2,642.2,299.0,767.0,370.6
387.39,3,278.8,48.2,319.1,133.1
387.39,4,560.4,55.4,624.9,138.3
387.39,5,138.5,294.6,217.9,372.6
387.39,6,861.5,61.1,930.2,112.5
387.39,7,275.0,212.0,319.1,289.6
387.39,8,137.2,37.2,218.1,112.1
387.39,9,1001.8,1.1,1061.9,36.1
387.42,1,1237.6,101.7,1280.0,185.9
387.42,2,642.2,299.0,767.0,370.6
387.42,3,278.8,48.2,319.1,133.1
387.42,4,560.4,55.4,624.9,138.3
387.42,5,138.5,294.6,217.9,372.6
387.42,6,861.5,61.1,930.2,112.5
387.42,7,275.0,212.0,319.1,289.6
387.42,8,137.2,37.2,218.1,112.1
387.42,9,1001.8,1.1,1061.9,36.1
387.45,1,1237.6,101.7,1280.0,185.9
387.45,2,642.2,299.0,767.0,370.6
387.45,3,278.8,48.2,319.1,133.1
387.45,4,560.4,55.4,624.9,138.3
387.45,5,138.5,294.6,217.9,372.6
387.45,6,861.5,61.1,930.2,112.5
387.45,7,275.0,212.0,319.1,289.6
387.45,8,137.2,37.2,218.1,112.1
387.45,9,1001.8,1.1,1061.9,36.1
387.49,1,1237.6,101.7,1280.0,185.9
387.49,2,642.2,299.0,767.0,370.6
387.49,3,278.8,48.2,319.1,133.1
387.49,4,560.4,55.4,624.9,138.3
387.49,5,138.5,294.6,217.9,372.6
387.49,6,861.5,61.1,930.2,112.5
387.49,7,275.0,212.0,319.1,289.6
387.49,8,137.2,37.2,218.1,112.1
387.49,9,1001.8,1.1,1061.9,36.1
387.52,1,1237.6,101.7,1280.0,185.9
387.52,2,642.2,299.0,767.0,370.6
387.52,3,278.8,48.2,319.1,133.1
387.52,4,560.4,55.4,624.9,138.3
387.52,5,138.5,294.6,217.9,372.6
387.52,6,861.5,61.1,930.2,112.5
387.52,7,275.0,212.0,319.1,289.6
387.52,8,137.2,37.2,218.1,112.1
387.52,9,1001.8,1.1,1061.9,36.1
387.55,1,1237.6,101.7,1280.0,185.9
387.55,2,642.2,299.0,767.0,370.6
387.55,3,278.8,48.2,319.1,133.1
387.55,4,560.4,55.4,624.9,138.3
387.55,5,138.5,294.6,217.9,372.6
387.55,6,861.5,61.1,930.2,112.5
387.55,7,275.0,212.0,319.1,289.6
387.55,8,137.2,37.2,218.1,112.1
387.55,9,1001.8,1.1,1061.9,36.1
387.58,1,1237.6,101.7,1280.0,185.9
387.58,2,642.2,299.0,767.0,370.6
387.58,3,278.8,48.2,319.1,133.1
387.58,4,560.4,55.4,624.9,138.3
387.58,5,138.5,294.6,217.9,372.6
387.58,6,861.5,61.1,930.2,112.5
387.58,7,275.0,212.0,319.1,289.6
387.58,8,137.2,37.2,218.1,112.1
387.58,9,1001.8,1.1,1061.9,36.1
387.62,1,1237.6,101.7,1280.0,185.9
387.62,2,642.2,299.0,767.0,370.6
387.62,3,278.8,48.2,319.1,133.1
387.62,4,560.4,55.4,624.9,138.3
387.62,5,138.5,294.6,217.9,372.6
387.62,6,861.5,61.1,930.2,112.5
387.62,7,275.0,212.0,319.1,289.6
387.62,8,137.2,37.2,218.1,112.1
387.62,9,1001.8,1.1,1061.9,36.1
387.65,1,1237.6,101.7,1280.0,185.9
387.65,2,642.2,299.0,767.0,370.6
387.65,3,278.8,48.2,319.1,133.1
387.65,4,560.4,55.4,624.9,138.3
387.65,5,138.5,294.6,217.9,372.6
387.65,6,861.5,61.1,930.2,112.5
387.65,7,275.0,212.0,319.1,289.6
387.65,8,137.2,37.2,218.1,112.1
387.65,9,1001.8,1.1,1061.9,36.1
387.68,1,1237.6,101.7,1280.0,185.9
387.68,2,642.2,299.0,767.0,370.6
387.68,3,278.8,48.2,319.1,133.1
387.68,4,560.4,55.4,624.9,138.3
387.68,5,138.5,294.6,217.9,372.6
387.68,6,861.5,61.1,930.2,112.5
387.68,7,275.0,212.0,319.1,289.6
387.68,8,137.2,37.2,218.1,112.1
387.68,9,1001.8,1.1,1061.9,36.1
387.72,1,1237.6,101.7,1280.0,185.9
387.72,2,642.2,299.0,767.0,370.6
387.72,3,278.8,48.2,319.1,133.1
387.72,4,560.4,55.4,624.9,138.3
387.72,5,138.5,294.6,217.9,372.6
387.72,6,861.5,61.1,930.2,112.5
387.72,7,275.0,212.0,319.1,289.6
387.72,8,137.2,37.2,218.1,112.1
387.72,9,1001.8,1.1,1061.9,36.1
387.75,1,1237.6,101.7,1280.0,185.9
387.75,2,642.2,299.0,767.0,370.6
387.75,3,278.8,48.2,319.1,133.1
387.75,4,560.4,55.4,624.9,138.3
387.75,5,138.5,294.6,217.9,372.6
387.75,6,861.5,61.1,930.2,112.5
387.75,7,275.0,212.0,319.1,289.6
387.75,8,137.2,37.2,218.1,112.1
387.75,9,1001.8,1.1,1061.9,36.1
387.78,1,1237.6,101.7,1280.0,185.9
387.78,2,642.2,299.0,767.0,370.6
387.78,3,278.8,48.2,319.1,133.1
387.78,4,560.4,55.4,624.9,138.3
387.78,5,138.5,294.6,217.9,372.6
387.78,6,861.5,61.1,930.2,112.5
387.78,7,275.0,212.0,319.1,289.6
387.78,8,137.2,37.2,218.1,112.1
387.78,9,1001.8,1.1,1061.9,36.1
387.82,1,1237.6,101.7,1280.0,185.9
387.82,2,642.2,299.0,767.0,370.6
387.82,3,278.8,48.2,319.1,133.1
387.82,4,560.4,55.4,624.9,138.3
387.82,5,138.5,294.6,217.9,372.6
387.82,6,861.5,61.1,930.2,112.5
387.82,7,275.0,212.0,319.1,289.6
387.82,8,137.2,37.2,218.1,112.1
387.82,9,1001.8,1.1,1061.9,36.1
387.85,1,1237.6,101.7,1280.0,185.9
387.85,2,642.2,299.0,767.0,370.6
387.85,3,278.8,48.2,319.1,133.1
387.85,4,560.4,55.4,624.9,138.3
387.85,5,138.5,294.6,217.9,372.6
387.85,6,861.5,61.1,930.2,112.5
387.85,7,275.0,212.0,319.1,289.6
387.85,8,137.2,37.2,218.1,112.1
387.85,9,1001.8,1.1,1061.9,36.1
387.88,1,1237.6,101.7,1280.0,185.9
387.88,2,642.2,299.0,767.0,370.6
387.88,3,278.8,48.2,319.1,133.1
387.88,4,560.4,55.4,624.9,138.3
387.88,5,138.5,294.6,217.9,372.6
387.88,6,861.5,61.1,930.2,112.5
387.88,7,275.0,212.0,319.1,289.6
387.88,8,137.2,37.2,218.1,112.1
387.88,9,1001.8,1.1,1061.9,36.1
387.92,1,1237.6,101.7,1280.0,185.9
387.92,2,642.2,299.0,767.0,370.6
387.92,3,278.8,48.2,319.1,133.1
387.92,4,560.4,55.4,624.9,138.3
387.92,5,138.5,294.6,217.9,372.6
387.92,6,861.5,61.1,930.2,112.5
387.92,7,275.0,212.0,319.1,289.6
387.92,8,137.2,37.2,218.1,112.1
387.92,9,1001.8,1.1,1061.9,36.1
387.95,1,1237.6,101.7,1280.0,185.9
387.95,2,642.2,299.0,767.0,370.6
387.95,3,278.8,48.2,319.1,133.1
387.95,4,560.4,55.4,624.9,138.3
387.95,5,138.5,294.6,217.9,372.6
387.95,6,861.5,61.1,930.2,112.5
387.95,7,275.0,212.0,319.1,289.6
387.95,8,137.2,37.2,218.1,112.1
387.95,9,1001.8,1.1,1061.9,36.1
387.98,1,1237.6,101.7,1280.0,185.9
387.98,2,642.2,299.0,767.0,370.6
387.98,3,278.8,48.2,319.1,133.1
387.98,4,560.4,55.4,624.9,138.3
387.98,5,138.5,294.6,217.9,372.6
387.98,6,861.5,61.1,930.2,112.5
387.98,7,275.0,212.0,319.1,289.6
387.98,8,137.2,37.2,218.1,112.1
387.98,9,1001.8,1.1,1061.9,36.1
388.01,1,1237.6,101.7,1280.0,185.9
388.01,2,642.2,299.0,767.0,370.6
388.01,3,278.8,48.2,319.1,133.1
388.01,4,560.4,55.4,624.9,138.3
388.01,5,138.5,294.6,217.9,372.6
388.01,6,861.5,61.1,930.2,112.5
388.01,7,275.0,212.0,319.1,289.6
388.01,8,137.2,37.2,218.1,112.1
388.01,9,1001.8,1.1,1061.9,36.1
388.05,1,1237.6,101.7,1280.0,185.9
388.05,2,642.2,299.0,767.0,370.6
388.05,3,278.8,48.2,319.1,133.1
388.05,4,560.4,55.4,624.9,138.3
388.05,5,138.5,294.6,217.9,372.6
388.05,6,861.5,61.1,930.2,112.5
388.05,7,275.0,212.0,319.1,289.6
388.05,8,137.2,37.2,218.1,112.1
388.05,9,1001.8,1.1,1061.9,36.1
388.08,1,1237.6,101.7,1280.0,185.9
388.08,2,642.2,299.0,767.0,370.6
388.08,3,278.8,48.2,319.1,133.1
388.08,4,560.4,55.4,624.9,138.3
388.08,5,138.5,294.6,217.9,372.6
388.08,6,861.5,61.1,930.2,112.5
388.08,7,275.0,212.0,319.1,289.6
388.08,8,137.2,37.2,218.1,112.1
388.08,9,1001.8,1.1,1061.9,36.1
388.11,1,1237.6,101.7,1280.0,185.9
388.11,2,642.2,299.0,767.0,370.6
388.11,3,278.8,48.2,319.1,133.1
388.11,4,560.4,55.4,624.9,138.3
388.11,5,138.5,294.6,217.9,372.6
388.11,6,861.5,61.1,930.2,112.5
388.11,7,275.0,212.0,319.1,289.6
388.11,8,137.2,37.2,218.1,112.1
388.11,9,1001.8,1.1,1061.9,36.1
388.15,1,1237.6,101.7,1280.0,185.9
388.15,2,642.2,299.0,767.0,370.6
388.15,3,278.8,48.2,319.1,133.1
388.15,4,560.4,55.4,624.9,138.3
388.15,5,138.5,294.6,217.9,372.6
388.15,6,861.5,61.1,930.2,112.5
388.15,7,275.0,212.0,319.1,289.6
388.15,8,137.2,37.2,218.1,112.1
388.15,9,1001.8,1.1,1061.9,36.1
388.18,1,1237.6,101.7,1280.0,185.9
388.18,2,642.2,299.0,767.0,370.6
388.18,3,278.8,48.2,319.1,133.1
388.18,4,560.4,55.4,624.9,138.3
388.18,5,138.5,294.6,217.9,372.6
388.18,6,861.5,61.1,930.2,112.5
388.18,7,275.0,212.0,319.1,289.6
388.18,8,137.2,37.2,218.1,112.1
388.18,9,1001.8,1.1,1061.9,36.1
388.21,1,1237.6,101.7,1280.0,185.9
388.21,2,642.2,299.0,767.0,370.6
388.21,3,278.8,48.2,319.1,133.1
388.21,4,560.4,55.4,624.9,138.3
388.21,5,138.5,294.6,217.9,372.6
388.21,6,861.5,61.1,930.2,112.5
388.21,7,275.0,212.0,319.1,289.6
388.21,8,137.2,37.2,218.1,112.1
388.21,9,1001.8,1.1,1061.9,36.1
388.25,1,1237.6,101.7,1280.0,185.9
388.25,2,642.2,299.0,767.0,370.6
388.25,3,278.8,48.2,319.1,133.1
388.25,4,560.4,55.4,624.9,138.3
388.25,5,138.5,294.6,217.9,372.6
388.25,6,861.5,61.1,930.2,112.5
388.25,7,275.0,212.0,319.1,289.6
388.25,8,137.2,37.2,218.1,112.1
388.25,9,1001.8,1.1,1061.9,36.1
388.28,1,1237.6,101.7,1280.0,185.9
388.28,2,642.2,299.0,767.0,370.6
388.28,3,278.8,48.2,319.1,133.1
388.28,4,560.4,55.4,624.9,138.3
388.28,5,138.5,294.6,217.9,372.6
388.28,6,861.5,61.1,930.2,112.5
388.28,7,275.0,212.0,319.1,289.6
388.28,8,137.2,37.2,218.1,112.1
388.28,9,1001.8,1.1,1061.9,36.1
388.31,1,1237.6,101.7,1280.0,185.9
388.31,2,642.2,299.0,767.0,370.6
388.31,3,278.8,48.2,319.1,133.1
388.31,4,560.4,55.4,624.9,138.3
388.31,5,138.5,294.6,217.9,372.6
388.31,6,861.5,61.1,930.2,112.5
388.31,7,275.0,212.0,319.1,289.6
388.31,8,137.2,37.2,218.1,112.1
388.31,9,1001.8,1.1,1061.9,36.1
388.34,1,1237.6,101.7,1280.0,185.9
388.34,2,642.2,299.0,767.0,370.6
388.34,3,278.8,48.2,319.1,133.1
388.34,4,560.4,55.4,624.9,138.3
388.34,5,138.5,294.6,217.9,372.6
388.34,6,861.5,61.1,930.2,112.5
388.34,7,275.0,212.0,319.1,289.6
388.34,8,137.2,37.2,218.1,112.1
388.34,9,1001.8,1.1,1061.9,36.1
388.38,1,1237.6,101.7,1280.0,185.9
388.38,2,642.2,299.0,767.0,370.6
388.38,3,278.8,48.2,319.1,133.1
388.38,4,560.4,55.4,624.9,138.3
388.38,5,138.5,294.6,217.9,372.6
388.38,6,861.5,61.1,930.2,112.5
388.38,7,275.0,212.0,319.1,289.6
388.38,8,137.2,37.2,218.1,112.1
388.38,9,1001.8,1.1,1061.9,36.1
388.41,1,1237.6,101.7,1280.0,185.9
388.41,2,642.2,299.0,767.0,370.6
388.41,3,278.8,48.2,319.1,133.1
388.41,4,560.4,55.4,624.9,138.3
388.41,5,138.5,294.6,217.9,372.6
388.41,6,861.5,61.1,930.2,112.5
388.41,7,275.0,212.0,319.1,289.6
388.41,8,137.2,37.2,218.1,112.1
388.41,9,1001.8,1.1,1061.9,36.1
388.44,1,1237.6,101.7,1280.0,185.9
388.44,2,642.2,299.0,767.0,370.6
388.44,3,278.8,48.2,319.1,133.1
388.44,4,560.4,55.4,624.9,138.3
388.44,5,138.5,294.6,217.9,372.6
388.44,6,861.5,61.1,930.2,112.5
388.44,7,275.0,212.0,319.1,289.6
388.44,8,137.2,37.2,218.1,112.1
388.44,9,1001.8,1.1,1061.9,36.1
388.48,1,1237.6,101.7,1280.0,185.9
388.48,2,642.2,299.0,767.0,370.6
388.48,3,278.8,48.2,319.1,133.1
388.48,4,560.4,55.4,624.9,138.3
388.48,5,138.5,294.6,217.9,372.6
388.48,6,861.5,61.1,930.2,112.5
388.48,7,275.0,212.0,319.1,289.6
388.48,8,137.2,37.2,218.1,112.1
388.48,9,1001.8,1.1,1061.9,36.1
388.51,1,1237.6,101.7,1280.0,185.9
388.51,2,642.2,299.0,767.0,370.6
388.51,3,278.8,48.2,319.1,133.1
388.51,4,560.4,55.4,624.9,138.3
388.51,5,138.5,294.6,217.9,372.6
388.51,6,861.5,61.1,930.2,112.5
388.51,7,275.0,212.0,319.1,289.6
388.51,8,137.2,37.2,218.1,112.1
388.51,9,1001.8,1.1,1061.9,36.1
388.54,1,1237.6,101.7,1280.0,185.9
388.54,2,642.2,299.0,767.0,370.6
388.54,3,278.8,48.2,319.1,133.1
388.54,4,560.4,55.4,624.9,138.3
388.54,5,138.5,294.6,217.9,372.6
388.54,6,861.5,61.1,930.2,112.5
388.54,7,275.0,212.0,319.1,289.6
388.54,8,137.2,37.2,218.1,112.1
388.54,9,1001.8,1.1,1061.9,36.1
388.57,1,1237.6,101.7,1280.0,185.9
388.57,2,642.2,299.0,767.0,370.6
388.57,3,278.8,48.2,319.1,133.1
388.57,4,560.4,55.4,624.9,138.3
388.57,5,138.5,294.6,217.9,372.6
388.57,6,861.5,61.1,930.2,112.5
388.57,7,275.0,212.0,319.1,289.6
388.57,8,137.2,37.2,218.1,112.1
388.57,9,1001.8,1.1,1061.9,36.1
388.61,1,1237.6,101.7,1280.0,185.9
388.61,2,642.2,299.0,767.0,370.6
388.61,3,278.8,48.2,319.1,133.1
388.61,4,560.4,55.4,624.9,138.3
388.61,5,138.5,294.6,217.9,372.6
388.61,6,861.5,61.1,930.2,112.5
388.61,7,275.0,212.0,319.1,289.6
388.61,8,137.2,37.2,218.1,112.1
388.61,9,1001.8,1.1,1061.9,36.1
388.64,1,1237.6,101.7,1280.0,185.9
388.64,2,642.2,299.0,767.0,370.6
388.64,3,278.8,48.2,319.1,133.1
388.64,4,560.4,55.4,624.9,138.3
388.64,5,138.5,294.6,217.9,372.6
388.64,6,861.5,61.1,930.2,112.5
388.64,7,275.0,212.0,319.1,289.6
388.64,8,137.2,37.2,218.1,112.1
388.64,9,1001.8,1.1,1061.9,36.1
388.67,1,1237.6,101.7,1280.0,185.9
388.67,2,642.2,299.0,767.0,370.6
388.67,3,278.8,48.2,319.1,133.1
388.67,4,560.4,55.4,624.9,138.3
388.67,5,138.5,294.6,217.9,372.6
388.67,6,861.5,61.1,930.2,112.5
388.67,7,275.0,212.0,319.1,289.6
388.67,8,137.2,37.2,218.1,112.1
388.67,9,1001.8,1.1,1061.9,36.1
388.71,1,1237.6,101.7,1280.0,185.9
388.71,2,642.2,299.0,767.0,370.6
388.71,3,278.8,48.2,319.1,133.1
388.71,4,560.4,55.4,624.9,138.3
388.71,5,138.5,294.6,217.9,372.6
388.71,6,861.5,61.1,930.2,112.5
388.71,7,275.0,212.0,319.1,289.6
388.71,8,137.2,37.2,218.1,112.1
388.71,9,1001.8,1.1,1061.9,36.1
388.74,1,1237.6,101.7,1280.0,185.9
388.74,2,642.2,299.0,767.0,370.6
388.74,3,278.8,48.2,319.1,133.1
388.74,4,560.4,55.4,624.9,138.3
388.74,5,138.5,294.6,217.9,372.6
388.74,6,861.5,61.1,930.2,112.5
388.74,7,275.0,212.0,319.1,289.6
388.74,8,137.2,37.2,218.1,112.1
388.74,9,1001.8,1.1,1061.9,36.1
388.77,1,1237.6,101.7,1280.0,185.9
388.77,2,642.2,299.0,767.0,370.6
388.77,3,278.8,48.2,319.1,133.1
388.77,4,560.4,55.4,624.9,138.3
388.77,5,138.5,294.6,217.9,372.6
388.77,6,861.5,61.1,930.2,112.5
388.77,7,275.0,212.0,319.1,289.6
388.77,8,137.2,37.2,218.1,112.1
388.77,9,1001.8,1.1,1061.9,36.1
388.81,1,1237.6,101.7,1280.0,185.9
388.81,2,642.2,299.0,767.0,370.6
388.81,3,278.8,48.2,319.1,133.1
388.81,4,560.4,55.4,624.9,138.3
388.81,5,138.5,294.6,217.9,372.6
388.81,6,861.5,61.1,930.2,112.5
388.81,7,275.0,212.0,319.1,289.6
388.81,8,137.2,37.2,218.1,112.1
388.81,9,1001.8,1.1,1061.9,36.1
388.84,1,1237.6,101.7,1280.0,185.9
388.84,2,642.2,299.0,767.0,370.6
388.84,3,278.8,48.2,319.1,133.1
388.84,4,560.4,55.4,624.9,138.3
388.84,5,138.5,294.6,217.9,372.6
388.84,6,861.5,61.1,930.2,112.5
388.84,7,275.0,212.0,319.1,289.6
388.84,8,137.2,37.2,218.1,112.1
388.84,9,1001.8,1.1,1061.9,36.1
388.87,1,1237.6,101.7,1280.0,185.9
388.87,2,642.2,299.0,767.0,370.6
388.87,3,278.8,48.2,319.1,133.1
388.87,4,560.4,55.4,624.9,138.3
388.87,5,138.5,294.6,217.9,372.6
388.87,6,861.5,61.1,930.2,112.5
388.87,7,275.0,212.0,319.1,289.6
388.87,8,137.2,37.2,218.1,112.1
388.87,9,1001.8,1.1,1061.9,36.1
388.9,1,1237.6,101.7,1280.0,185.9
388.9,2,642.2,299.0,767.0,370.6
388.9,3,278.8,48.2,319.1,133.1
388.9,4,560.4,55.4,624.9,138.3
388.9,5,138.5,294.6,217.9,372.6
388.9,6,861.5,61.1,930.2,112.5
388.9,7,275.0,212.0,319.1,289.6
388.9,8,137.2,37.2,218.1,112.1
388.9,9,1001.8,1.1,1061.9,36.1
388.94,1,1237.6,101.7,1280.0,185.9
388.94,2,642.2,299.0,767.0,370.6
388.94,3,278.8,48.2,319.1,133.1
388.94,4,560.4,55.4,624.9,138.3
388.94,5,138.5,294.6,217.9,372.6
388.94,6,861.5,61.1,930.2,112.5
388.94,7,275.0,212.0,319.1,289.6
388.94,8,137.2,37.2,218.1,112.1
388.94,9,1001.8,1.1,1061.9,36.1
388.97,1,1237.6,101.7,1280.0,185.9
388.97,2,642.2,299.0,767.0,370.6
388.97,3,278.8,48.2,319.1,133.1
388.97,4,560.4,55.4,624.9,138.3
388.97,5,138.5,294.6,217.9,372.6
388.97,6,861.5,61.1,930.2,112.5
388.97,7,275.0,212.0,319.1,289.6
388.97,8,137.2,37.2,218.1,112.1
388.97,9,1001.8,1.1,1061.9,36.1
389.0,1,1237.6,101.7,1280.0,185.9
389.0,2,642.2,299.0,767.0,370.6
389.0,3,278.8,48.2,319.1,133.1
389.0,4,560.4,55.4,624.9,138.3
389.0,5,138.5,294.6,217.9,372.6
389.0,6,861.5,61.1,930.2,112.5
389.0,7,275.0,212.0,319.1,289.6
389.0,8,137.2,37.2,218.1,112.1
389.0,9,1001.8,1.1,1061.9,36.1
389.04,1,1237.6,101.7,1280.0,185.9
389.04,2,642.2,299.0,767.0,370.6
389.04,3,278.8,48.2,319.1,133.1
389.04,4,560.4,55.4,624.9,138.3
389.04,5,138.5,294.6,217.9,372.6
389.04,6,861.5,61.1,930.2,112.5
389.04,7,275.0,212.0,319.1,289.6
389.04,8,137.2,37.2,218.1,112.1
389.04,9,1001.8,1.1,1061.9,36.1
389.07,1,1237.6,101.7,1280.0,185.9
389.07,2,642.2,299.0,767.0,370.6
389.07,3,278.8,48.2,319.1,133.1
389.07,4,560.4,55.4,624.9,138.3
389.07,5,138.5,294.6,217.9,372.6
389.07,6,861.5,61.1,930.2,112.5
389.07,7,275.0,212.0,319.1,289.6
389.07,8,137.2,37.2,218.1,112.1
389.07,9,1001.8,1.1,1061.9,36.1
389.1,1,1237.6,101.7,1280.0,185.9
389.1,2,642.2,299.0,767.0,370.6
389.1,3,278.8,48.2,319.1,133.1
389.1,4,560.4,55.4,624.9,138.3
389.1,5,138.5,294.6,217.9,372.6
389.1,6,861.5,61.1,930.2,112.5
389.1,7,275.0,212.0,319.1,289.6
389.1,8,137.2,37.2,218.1,112.1
389.1,9,1001.8,1.1,1061.9,36.1
389.14,1,1237.6,101.7,1280.0,185.9
389.14,2,642.2,299.0,767.0,370.6
389.14,3,278.8,48.2,319.1,133.1
389.14,4,560.4,55.4,624.9,138.3
389.14,5,138.5,294.6,217.9,372.6
389.14,6,861.5,61.1,930.2,112.5
389.14,7,275.0,212.0,319.1,289.6
389.14,8,137.2,37.2,218.1,112.1
389.14,9,1001.8,1.1,1061.9,36.1
389.17,1,1237.6,101.7,1280.0,185.9
389.17,2,642.2,299.0,767.0,370.6
389.17,3,278.8,48.2,319.1,133.1
389.17,4,560.4,55.4,624.9,138.3
389.17,5,138.5,294.6,217.9,372.6
389.17,6,861.5,61.1,930.2,112.5
389.17,7,275.0,212.0,319.1,289.6
389.17,8,137.2,37.2,218.1,112.1
389.17,9,1001.8,1.1,1061.9,36.1
389.2,1,1237.6,101.7,1280.0,185.9
389.2,2,642.2,299.0,767.0,370.6
389.2,3,278.8,48.2,319.1,133.1
389.2,4,560.4,55.4,624.9,138.3
389.2,5,138.5,294.6,217.9,372.6
389.2,6,861.5,61.1,930.2,112.5
389.2,7,275.0,212.0,319.1,289.6
389.2,8,137.2,37.2,218.1,112.1
389.2,9,1001.8,1.1,1061.9,36.1
389.24,1,1237.6,101.7,1280.0,185.9
389.24,2,642.2,299.0,767.0,370.6
389.24,3,278.8,48.2,319.1,133.1
389.24,4,560.4,55.4,624.9,138.3
389.24,5,138.5,294.6,217.9,372.6
389.24,6,861.5,61.1,930.2,112.5
389.24,7,275.0,212.0,319.1,289.6
389.24,8,137.2,37.2,218.1,112.1
389.24,9,1001.8,1.1,1061.9,36.1
389.27,1,1237.6,101.7,1280.0,185.9
389.27,2,642.2,299.0,767.0,370.6
389.27,3,278.8,48.2,319.1,133.1
389.27,4,560.4,55.4,624.9,138.3
389.27,5,138.5,294.6,217.9,372.6
389.27,6,861.5,61.1,930.2,112.5
389.27,7,275.0,212.0,319.1,289.6
389.27,8,137.2,37.2,218.1,112.1
389.27,9,1001.8,1.1,1061.9,36.1
389.3,1,1237.6,101.7,1280.0,185.9
389.3,2,642.2,299.0,767.0,370.6
389.3,3,278.8,48.2,319.1,133.1
389.3,4,560.4,55.4,624.9,138.3
389.3,5,138.5,294.6,217.9,372.6
389.3,6,861.5,61.1,930.2,112.5
389.3,7,275.0,212.0,319.1,289.6
389.3,8,137.2,37.2,218.1,112.1
389.3,9,1001.8,1.1,1061.9,36.1
389.33,1,1237.6,101.7,1280.0,185.9
389.33,2,642.2,299.0,767.0,370.6
389.33,3,278.8,48.2,319.1,133.1
389.33,4,560.4,55.4,624.9,138.3
389.33,5,138.5,294.6,217.9,372.6
389.33,6,861.5,61.1,930.2,112.5
389.33,7,275.0,212.0,319.1,289.6
389.33,8,137.2,37.2,218.1,112.1
389.33,9,1001.8,1.1,1061.9,36.1
389.37,1,1237.6,101.7,1280.0,185.9
389.37,2,642.2,299.0,767.0,370.6
389.37,3,278.8,48.2,319.1,133.1
389.37,4,560.4,55.4,624.9,138.3
389.37,5,138.5,294.6,217.9,372.6
389.37,6,861.5,61.1,930.2,112.5
389.37,7,275.0,212.0,319.1,289.6
389.37,8,137.2,37.2,218.1,112.1
389.37,9,1001.8,1.1,1061.9,36.1
389.4,1,1237.6,101.7,1280.0,185.9
389.4,2,642.2,299.0,767.0,370.6
389.4,3,278.8,48.2,319.1,133.1
389.4,4,560.4,55.4,624.9,138.3
389.4,5,138.5,294.6,217.9,372.6
389.4,6,861.5,61.1,930.2,112.5
389.4,7,275.0,212.0,319.1,289.6
389.4,8,137.2,37.2,218.1,112.1
389.4,9,1001.8,1.1,1061.9,36.1
389.43,1,1237.6,101.7,1280.0,185.9
389.43,2,642.2,299.0,767.0,370.6
389.43,3,278.8,48.2,319.1,133.1
389.43,4,560.4,55.4,624.9,138.3
389.43,5,138.5,294.6,217.9,372.6
389.43,6,861.5,61.1,930.2,112.5
389.43,7,275.0,212.0,319.1,289.6
389.43,8,137.2,37.2,218.1,112.1
389.43,9,1001.8,1.1,1061.9,36.1
389.47,1,1237.6,101.7,1280.0,185.9
389.47,2,642.2,299.0,767.0,370.6
389.47,3,278.8,48.2,319.1,133.1
389.47,4,560.4,55.4,624.9,138.3
