Timestamp,Object_ID,Centroid_X,Centroid_Y,Centroid_Z,Velocity_ms,Is_Static,Point_Count
22.37,104,0.39,-1.884,0.11,0.0,1,20
22.34,104,0.39,-1.884,0.11,0.0,1,19
22.37,105,-0.094,-1.756,0.111,0.0,1,13
22.34,105,-0.094,-1.756,0.111,0.0,1,13
22.37,106,0.738,-2.017,0.3,0.0,1,37
22.34,106,0.738,-2.017,0.3,0.0,1,37
22.37,108,0.748,-1.993,0.109,0.0,1,23
22.37,110,1.004,-2.075,0.298,0.0,1,21
22.34,108,0.748,-1.993,0.109,0.0,1,21
22.34,110,1.004,-2.075,0.298,0.0,1,21
22.37,111,0.914,-2.029,0.109,0.0,1,23
22.34,111,0.914,-2.029,0.109,0.0,1,23
22.37,64,0.066,-1.799,0.113,0.0,1,21
22.37,72,0.387,-1.894,0.3,0.0,1,23
22.37,96,0.23,-1.847,0.115,0.0,1,1
22.37,102,-0.543,-3.161,0.47,0.0,1,516
22.37,103,0.225,-1.866,0.303,0.0,1,1
22.37,104,0.39,-1.884,0.11,0.0,1,19
22.37,105,-0.094,-1.756,0.111,0.0,1,13
22.37,106,0.738,-2.017,0.3,0.0,1,37
22.47,64,0.066,-1.799,0.113,0.0,1,19
22.37,108,0.748,-1.993,0.109,0.0,1,21
22.37,110,1.004,-2.075,0.298,0.0,1,21
22.47,72,0.387,-1.894,0.3,0.0,1,23
22.37,111,0.914,-2.029,0.109,0.0,1,23
22.47,96,0.23,-1.847,0.115,0.0,1,57
22.47,64,0.066,-1.799,0.113,0.0,1,21
22.47,102,-0.543,-3.161,0.47,0.0,1,518
22.47,72,0.387,-1.894,0.3,0.0,1,23
22.47,103,0.225,-1.866,0.303,0.0,1,1
22.47,96,0.23,-1.847,0.115,0.0,1,1
22.47,104,0.39,-1.884,0.11,0.0,1,20
22.47,102,-0.543,-3.161,0.47,0.0,1,516
22.47,103,0.225,-1.866,0.303,0.0,1,1
22.47,105,-0.094,-1.756,0.111,0.0,1,13
22.47,106,0.738,-2.017,0.3,0.0,1,37
22.47,104,0.39,-1.884,0.11,0.0,1,19
22.47,105,-0.094,-1.756,0.111,0.0,1,13
22.47,108,0.748,-1.993,0.109,0.0,1,23
22.47,106,0.738,-2.017,0.3,0.0,1,37
22.47,110,1.004,-2.075,0.298,0.0,1,21
22.47,111,0.914,-2.029,0.109,0.0,1,23
22.47,108,0.748,-1.993,0.109,0.0,1,21
22.47,110,1.004,-2.075,0.298,0.0,1,21
22.47,111,0.914,-2.029,0.109,0.0,1,23
22.57,64,0.066,-1.799,0.113,0.0,1,21
22.57,64,0.066,-1.799,0.113,0.0,1,19
22.57,72,0.387,-1.894,0.3,0.0,1,23
22.57,72,0.387,-1.894,0.3,0.0,1,23
22.57,96,0.23,-1.847,0.115,0.0,1,1
22.57,102,-0.543,-3.161,0.47,0.0,1,515
22.57,96,0.23,-1.847,0.115,0.0,1,57
22.57,103,0.225,-1.866,0.303,0.0,1,1
22.57,102,-0.543,-3.161,0.47,0.0,1,518
22.57,104,0.39,-1.884,0.11,0.0,1,19
22.57,103,0.225,-1.866,0.303,0.0,1,1
22.57,105,-0.094,-1.756,0.111,0.0,1,13
22.57,106,0.738,-2.017,0.3,0.0,1,37
22.57,104,0.39,-1.884,0.11,0.0,1,20
22.57,105,-0.094,-1.756,0.111,0.0,1,13
22.57,108,0.748,-1.993,0.109,0.0,1,21
22.57,106,0.738,-2.017,0.3,0.0,1,37
22.57,110,1.004,-2.075,0.298,0.0,1,21
22.57,108,0.748,-1.993,0.109,0.0,1,23
22.57,111,0.914,-2.029,0.109,0.0,1,23
22.57,110,1.004,-2.075,0.298,0.0,1,21
22.57,111,0.914,-2.029,0.109,0.0,1,23
22.64,64,0.066,-1.799,0.113,0.0,1,19
22.64,64,0.066,-1.799,0.113,0.0,1,21
22.64,72,0.387,-1.894,0.3,0.0,1,23
22.64,72,0.387,-1.894,0.3,0.0,1,23
22.64,96,0.23,-1.847,0.115,0.0,1,1
22.64,96,0.23,-1.847,0.115,0.0,1,57
22.64,102,-0.543,-3.161,0.47,0.0,1,515
22.64,102,-0.543,-3.161,0.47,0.0,1,518
22.64,103,0.225,-1.866,0.303,0.0,1,1
22.64,103,0.225,-1.866,0.303,0.0,1,1
22.64,104,0.39,-1.884,0.11,0.0,1,19
22.64,104,0.39,-1.884,0.11,0.0,1,20
22.64,105,-0.094,-1.756,0.111,0.0,1,13
22.64,106,0.738,-2.017,0.3,0.0,1,37
22.64,105,-0.094,-1.756,0.111,0.0,1,13
22.64,106,0.738,-2.017,0.3,0.0,1,37
22.64,108,0.748,-1.993,0.109,0.0,1,21
22.64,110,1.004,-2.075,0.298,0.0,1,21
22.64,108,0.748,-1.993,0.109,0.0,1,23
22.64,111,0.914,-2.029,0.109,0.0,1,23
22.64,110,1.004,-2.075,0.298,0.0,1,21
22.64,111,0.914,-2.029,0.109,0.0,1,23
22.77,64,0.066,-1.799,0.113,0.0,1,19
22.77,72,0.387,-1.894,0.3,0.0,1,23
22.77,96,0.23,-1.847,0.115,0.0,1,57
22.77,102,-0.543,-3.161,0.47,0.0,1,518
22.77,103,0.225,-1.866,0.303,0.0,1,1
22.77,104,0.39,-1.884,0.11,0.0,1,20
22.77,105,-0.094,-1.756,0.111,0.0,1,13
22.77,106,0.738,-2.017,0.3,0.0,1,37
22.77,108,0.748,-1.993,0.109,0.0,1,23
22.77,110,1.004,-2.075,0.298,0.0,1,21
22.77,111,0.914,-2.029,0.109,0.0,1,23
22.84,64,0.066,-1.799,0.113,0.0,1,21
22.84,64,0.066,-1.799,0.113,0.0,1,19
22.84,72,0.387,-1.894,0.3,0.0,1,23
22.84,72,0.387,-1.894,0.3,0.0,1,23
22.84,96,0.23,-1.847,0.115,0.0,1,1
22.84,102,-0.543,-3.161,0.47,0.0,1,518
22.84,96,0.23,-1.847,0.115,0.0,1,57
22.84,103,0.225,-1.866,0.303,0.0,1,1
22.84,102,-0.543,-3.161,0.47,0.0,1,518
22.84,103,0.225,-1.866,0.303,0.0,1,1
22.84,104,0.39,-1.884,0.11,0.0,1,19
22.84,105,-0.094,-1.756,0.111,0.0,1,13
22.84,104,0.39,-1.884,0.11,0.0,1,20
22.84,105,-0.094,-1.756,0.111,0.0,1,13
22.84,106,0.738,-2.017,0.3,0.0,1,37
22.84,106,0.738,-2.017,0.3,0.0,1,37
22.84,108,0.748,-1.993,0.109,0.0,1,21
22.84,108,0.748,-1.993,0.109,0.0,1,23
22.84,110,1.004,-2.075,0.298,0.0,1,21
22.84,110,1.004,-2.075,0.298,0.0,1,21
22.84,111,0.914,-2.029,0.109,0.0,1,23
22.84,111,0.914,-2.029,0.109,0.0,1,23
22.87,64,0.066,-1.799,0.113,0.0,1,21
22.87,72,0.387,-1.894,0.3,0.0,1,23
22.87,64,0.066,-1.799,0.113,0.0,1,19
22.87,96,0.23,-1.847,0.115,0.0,1,1
22.87,72,0.387,-1.894,0.3,0.0,1,23
22.87,102,-0.543,-3.161,0.47,0.0,1,517
22.87,103,0.225,-1.866,0.303,0.0,1,1
22.87,96,0.23,-1.847,0.115,0.0,1,57
22.87,104,0.39,-1.884,0.11,0.0,1,19
22.87,102,-0.543,-3.161,0.47,0.0,1,518
22.87,105,-0.094,-1.756,0.111,0.0,1,13
22.87,103,0.225,-1.866,0.303,0.0,1,1
22.87,106,0.738,-2.017,0.3,0.0,1,37
22.87,104,0.39,-1.884,0.11,0.0,1,20
22.87,108,0.748,-1.993,0.109,0.0,1,21
22.87,110,1.004,-2.075,0.298,0.0,1,21
22.87,105,-0.094,-1.756,0.111,0.0,1,13
22.87,106,0.738,-2.017,0.3,0.0,1,37
22.87,111,0.914,-2.029,0.109,0.0,1,23
22.87,108,0.748,-1.993,0.109,0.0,1,23
22.87,110,1.004,-2.075,0.298,0.0,1,21
22.87,111,0.914,-2.029,0.109,0.0,1,23
23.07,64,0.066,-1.799,0.113,0.0,1,21
23.07,72,0.387,-1.894,0.3,0.0,1,23
23.07,96,0.23,-1.847,0.115,0.0,1,1
23.07,102,-0.543,-3.161,0.47,0.0,1,518
23.07,103,0.225,-1.866,0.303,0.0,1,1
23.07,104,0.39,-1.884,0.11,0.0,1,19
23.07,105,-0.094,-1.756,0.111,0.0,1,13
23.07,106,0.738,-2.017,0.3,0.0,1,37
23.07,108,0.748,-1.993,0.109,0.0,1,21
23.07,110,1.004,-2.075,0.298,0.0,1,21
23.07,111,0.914,-2.029,0.109,0.0,1,23
23.17,64,0.066,-1.799,0.113,0.0,1,21
23.17,72,0.387,-1.894,0.3,0.0,1,23
23.17,96,0.23,-1.847,0.115,0.0,1,1
23.17,102,-0.543,-3.161,0.47,0.0,1,518
23.17,103,0.225,-1.866,0.303,0.0,1,1
23.17,104,0.39,-1.884,0.11,0.0,1,19
23.17,105,-0.094,-1.756,0.111,0.0,1,13
23.17,106,0.738,-2.017,0.3,0.0,1,37
23.2,64,0.066,-1.799,0.113,0.05,1,19
23.17,108,0.748,-1.993,0.109,0.0,1,21
23.2,72,0.387,-1.894,0.3,0.09,1,23
23.17,110,1.004,-2.075,0.298,0.0,1,21
23.17,111,0.914,-2.029,0.109,0.0,1,23
23.2,96,0.23,-1.847,0.115,nan,1,57
23.2,102,-0.543,-3.161,0.47,23.18,0,539
23.2,103,0.225,-1.866,0.303,nan,1,1
23.2,64,0.066,-1.799,0.113,0.0,1,21
23.2,104,0.39,-1.884,0.11,0.04,1,20
23.2,72,0.387,-1.894,0.3,0.0,1,23
23.2,96,0.23,-1.847,0.115,0.0,1,1
23.2,105,-0.094,-1.756,0.111,0.03,1,13
23.2,106,0.738,-2.017,0.3,0.35,0,57
23.2,102,-0.543,-3.161,0.47,0.0,1,518
23.2,108,0.748,-1.993,0.109,0.09,1,23
23.2,103,0.225,-1.866,0.303,0.0,1,1
23.2,110,1.004,-2.075,0.298,0.15,1,21
23.2,104,0.39,-1.884,0.11,0.0,1,19
23.2,111,0.914,-2.029,0.109,0.05,1,23
23.2,105,-0.094,-1.756,0.111,0.0,1,13
23.2,106,0.738,-2.017,0.3,0.0,1,37
23.23,64,0.066,-1.799,0.113,0.0,1,19
23.2,108,0.748,-1.993,0.109,0.0,1,21
23.23,72,0.387,-1.894,0.3,0.0,1,23
23.2,110,1.004,-2.075,0.298,0.0,1,21
23.2,111,0.914,-2.029,0.109,0.0,1,23
23.23,96,0.23,-1.847,0.115,0.0,1,57
23.23,102,-0.543,-3.161,0.47,0.0,1,514
23.23,103,0.225,-1.866,0.303,0.0,1,1
23.23,104,0.39,-1.884,0.11,0.0,1,20
23.23,105,-0.094,-1.756,0.111,0.0,1,13
23.23,106,0.738,-2.017,0.3,0.0,1,37
23.23,108,0.748,-1.993,0.109,0.0,1,23
23.23,110,1.004,-2.075,0.298,0.0,1,21
23.23,111,0.914,-2.029,0.109,0.0,1,23
23.36,64,0.066,-1.799,0.113,0.0,1,19
23.36,72,0.387,-1.894,0.3,0.0,1,23
23.36,96,0.23,-1.847,0.115,0.0,1,57
23.36,102,-0.543,-3.161,0.47,0.0,1,517
23.36,103,0.225,-1.866,0.303,0.0,1,1
23.4,64,0.066,-1.799,0.113,0.0,1,21
23.36,104,0.39,-1.884,0.11,0.0,1,20
23.4,72,0.387,-1.894,0.3,0.0,1,23
23.36,105,-0.094,-1.756,0.111,0.0,1,13
23.4,96,0.23,-1.847,0.115,0.0,1,1
23.36,106,0.738,-2.017,0.3,0.0,1,37
23.4,102,-0.543,-3.161,0.47,0.0,1,518
23.36,108,0.748,-1.993,0.109,0.0,1,23
23.4,103,0.225,-1.866,0.303,0.0,1,1
23.36,110,1.004,-2.075,0.298,0.0,1,21
23.4,104,0.39,-1.884,0.11,0.0,1,19
23.36,111,0.914,-2.029,0.109,0.0,1,23
23.4,105,-0.094,-1.756,0.111,0.0,1,13
23.4,106,0.738,-2.017,0.3,0.0,1,37
23.43,64,0.066,-1.799,0.113,0.0,1,19
23.43,72,0.387,-1.894,0.3,0.0,1,23
23.4,108,0.748,-1.993,0.109,0.0,1,21
23.4,110,1.004,-2.075,0.298,0.0,1,21
23.43,96,0.23,-1.847,0.115,0.0,1,57
23.4,111,0.914,-2.029,0.109,0.0,1,23
23.43,102,-0.543,-3.161,0.47,0.0,1,516
23.43,103,0.225,-1.866,0.303,0.0,1,1
23.43,64,0.066,-1.799,0.113,0.0,1,21
23.43,104,0.39,-1.884,0.11,0.0,1,20
23.43,72,0.387,-1.894,0.3,0.0,1,23
23.43,105,-0.094,-1.756,0.111,0.0,1,13
23.43,96,0.23,-1.847,0.115,0.0,1,1
23.43,106,0.738,-2.017,0.3,0.0,1,37
23.43,102,-0.543,-3.161,0.47,0.0,1,518
23.43,108,0.748,-1.993,0.109,0.0,1,23
23.43,103,0.225,-1.866,0.303,0.0,1,1
23.43,110,1.004,-2.075,0.298,0.0,1,21
23.43,104,0.39,-1.884,0.11,0.0,1,19
23.43,111,0.914,-2.029,0.109,0.0,1,23
23.43,105,-0.094,-1.756,0.111,0.0,1,13
23.43,106,0.738,-2.017,0.3,0.0,1,37
23.46,64,0.066,-1.799,0.113,0.0,1,19
23.46,72,0.387,-1.894,0.3,0.0,1,23
23.43,108,0.748,-1.993,0.109,0.0,1,21
23.43,110,1.004,-2.075,0.298,0.0,1,21
23.46,96,0.23,-1.847,0.115,0.0,1,57
23.43,111,0.914,-2.029,0.109,0.0,1,23
23.46,102,-0.543,-3.161,0.47,0.0,1,516
23.46,103,0.225,-1.866,0.303,0.0,1,1
23.46,64,0.066,-1.799,0.113,0.0,1,21
23.46,104,0.39,-1.884,0.11,0.0,1,20
23.46,72,0.387,-1.894,0.3,0.0,1,23
23.46,96,0.23,-1.847,0.115,0.0,1,1
23.46,105,-0.094,-1.756,0.111,0.0,1,13
23.46,106,0.738,-2.017,0.3,0.0,1,37
23.46,102,-0.543,-3.161,0.47,0.0,1,518
23.46,103,0.225,-1.866,0.303,0.0,1,1
23.46,108,0.748,-1.993,0.109,0.0,1,23
23.46,104,0.39,-1.884,0.11,0.0,1,19
23.46,110,1.004,-2.075,0.298,0.0,1,21
23.46,105,-0.094,-1.756,0.111,0.0,1,13
23.46,111,0.914,-2.029,0.109,0.0,1,23
23.46,106,0.738,-2.017,0.3,0.0,1,37
23.46,108,0.748,-1.993,0.109,0.0,1,21
23.46,110,1.004,-2.075,0.298,0.0,1,21
23.46,111,0.914,-2.029,0.109,0.0,1,23
23.59,64,0.066,-1.799,0.113,0.0,1,19
23.5,64,0.066,-1.799,0.113,0.0,1,21
23.59,72,0.387,-1.894,0.3,0.0,1,23
23.5,72,0.387,-1.894,0.3,0.0,1,23
23.5,96,0.23,-1.847,0.115,0.0,1,1
23.59,96,0.23,-1.847,0.115,0.0,1,57
23.5,102,-0.543,-3.161,0.47,0.0,1,519
23.59,102,-0.543,-3.161,0.47,0.0,1,515
23.5,103,0.225,-1.866,0.303,0.0,1,1
23.59,103,0.225,-1.866,0.303,0.0,1,1
23.5,104,0.39,-1.884,0.11,0.0,1,19
23.5,105,-0.094,-1.756,0.111,0.0,1,13
23.59,104,0.39,-1.884,0.11,0.0,1,20
23.5,106,0.738,-2.017,0.3,0.0,1,37
23.59,105,-0.094,-1.756,0.111,0.0,1,13
23.59,106,0.738,-2.017,0.3,0.0,1,37
23.5,108,0.748,-1.993,0.109,0.0,1,21
23.59,108,0.748,-1.993,0.109,0.0,1,23
23.5,110,1.004,-2.075,0.298,0.0,1,21
23.59,110,1.004,-2.075,0.298,0.0,1,21
23.5,111,0.914,-2.029,0.109,0.0,1,23
23.59,111,0.914,-2.029,0.109,0.0,1,23
23.59,64,0.066,-1.799,0.113,0.0,1,21
23.59,72,0.387,-1.894,0.3,0.0,1,23
23.66,64,0.066,-1.799,0.113,0.0,1,19
23.59,96,0.23,-1.847,0.115,0.0,1,1
23.66,72,0.387,-1.894,0.3,0.0,1,23
23.59,102,-0.543,-3.161,0.47,0.0,1,518
23.66,96,0.23,-1.847,0.115,0.0,1,57
23.59,103,0.225,-1.866,0.303,0.0,1,1
23.66,102,-0.543,-3.161,0.47,0.0,1,515
23.66,103,0.225,-1.866,0.303,0.0,1,1
23.59,104,0.39,-1.884,0.11,0.0,1,19
23.59,105,-0.094,-1.756,0.111,0.0,1,13
23.66,104,0.39,-1.884,0.11,0.0,1,20
23.59,106,0.738,-2.017,0.3,0.0,1,37
23.66,105,-0.094,-1.756,0.111,0.0,1,13
23.59,108,0.748,-1.993,0.109,0.0,1,21
23.66,106,0.738,-2.017,0.3,0.0,1,37
23.59,110,1.004,-2.075,0.298,0.0,1,21
23.66,108,0.748,-1.993,0.109,0.0,1,23
23.59,111,0.914,-2.029,0.109,0.0,1,23
23.66,110,1.004,-2.075,0.298,0.0,1,21
23.66,111,0.914,-2.029,0.109,0.0,1,23
23.76,64,0.066,-1.799,0.113,0.0,1,21
23.76,72,0.387,-1.894,0.3,0.0,1,23
23.76,96,0.23,-1.847,0.115,0.0,1,1
23.76,102,-0.543,-3.161,0.47,0.0,1,518
23.76,103,0.225,-1.866,0.303,0.0,1,1
23.76,104,0.39,-1.884,0.11,0.0,1,19
23.76,105,-0.094,-1.756,0.111,0.0,1,13
23.76,106,0.738,-2.017,0.3,0.0,1,37
23.76,108,0.748,-1.993,0.109,0.0,1,21
23.76,110,1.004,-2.075,0.298,0.0,1,21
23.76,111,0.914,-2.029,0.109,0.0,1,23
23.86,64,0.066,-1.799,0.113,0.0,1,19
23.86,72,0.387,-1.894,0.3,0.0,1,23
23.86,96,0.23,-1.847,0.115,0.0,1,57
23.86,102,-0.543,-3.161,0.47,0.0,1,518
23.86,103,0.225,-1.866,0.303,0.0,1,1
23.86,104,0.39,-1.884,0.11,0.0,1,20
23.86,105,-0.094,-1.756,0.111,0.0,1,13
23.86,106,0.738,-2.017,0.3,0.0,1,37
23.86,108,0.748,-1.993,0.109,0.0,1,23
23.86,110,1.004,-2.075,0.298,0.0,1,21
23.86,111,0.914,-2.029,0.109,0.0,1,23
23.93,64,0.066,-1.799,0.113,0.0,1,21
23.93,72,0.387,-1.894,0.3,0.0,1,23
23.93,96,0.23,-1.847,0.115,0.0,1,1
23.93,102,-0.543,-3.161,0.47,0.0,1,518
23.93,103,0.225,-1.866,0.303,0.0,1,1
23.93,104,0.39,-1.884,0.11,0.0,1,19
23.93,105,-0.094,-1.756,0.111,0.0,1,13
23.93,106,0.738,-2.017,0.3,0.0,1,37
23.93,108,0.748,-1.993,0.109,0.0,1,21
23.93,110,1.004,-2.075,0.298,0.0,1,21
23.93,111,0.914,-2.029,0.109,0.0,1,23
23.99,64,0.066,-1.799,0.113,0.0,1,21
23.99,72,0.387,-1.894,0.3,0.0,1,23
23.99,96,0.23,-1.847,0.115,0.0,1,1
23.99,102,-0.543,-3.161,0.47,0.0,1,518
23.99,103,0.225,-1.866,0.303,0.0,1,1
23.99,104,0.39,-1.884,0.11,0.0,1,19
23.99,105,-0.094,-1.756,0.111,0.0,1,13
23.99,106,0.738,-2.017,0.3,0.0,1,37
23.99,108,0.748,-1.993,0.109,0.0,1,21
24.02,64,0.066,-1.799,0.113,0.0,1,19
23.99,110,1.004,-2.075,0.298,0.0,1,21
23.99,111,0.914,-2.029,0.109,0.0,1,23
24.02,72,0.387,-1.894,0.3,0.0,1,23
24.02,96,0.23,-1.847,0.115,0.0,1,57
24.02,64,0.066,-1.799,0.113,0.0,1,21
24.02,102,-0.543,-3.161,0.47,0.0,1,517
24.02,72,0.387,-1.894,0.3,0.0,1,23
24.02,103,0.225,-1.866,0.303,0.0,1,1
24.02,96,0.23,-1.847,0.115,0.0,1,1
24.02,102,-0.543,-3.161,0.47,0.0,1,518
24.02,104,0.39,-1.884,0.11,0.0,1,20
24.02,103,0.225,-1.866,0.303,0.0,1,1
24.02,105,-0.094,-1.756,0.111,0.0,1,13
24.02,104,0.39,-1.884,0.11,0.0,1,19
24.02,106,0.738,-2.017,0.3,0.0,1,37
24.02,105,-0.094,-1.756,0.111,0.0,1,13
24.02,108,0.748,-1.993,0.109,0.0,1,23
24.02,106,0.738,-2.017,0.3,0.0,1,37
24.02,110,1.004,-2.075,0.298,0.0,1,21
24.02,108,0.748,-1.993,0.109,0.0,1,21
24.02,110,1.004,-2.075,0.298,0.0,1,21
24.02,111,0.914,-2.029,0.109,0.0,1,23
24.02,111,0.914,-2.029,0.109,0.0,1,23
24.09,64,0.066,-1.799,0.113,0.0,1,21
24.09,72,0.387,-1.894,0.3,0.0,1,23
24.09,96,0.23,-1.847,0.115,0.0,1,1
24.09,102,-0.543,-3.161,0.47,0.0,1,518
24.12,64,0.066,-1.799,0.113,0.0,1,19
24.09,103,0.225,-1.866,0.303,0.0,1,1
24.12,72,0.387,-1.894,0.3,0.0,1,23
24.09,104,0.39,-1.884,0.11,0.0,1,19
24.09,105,-0.094,-1.756,0.111,0.0,1,13
24.12,96,0.23,-1.847,0.115,0.0,1,57
24.09,106,0.738,-2.017,0.3,0.0,1,37
24.12,102,-0.543,-3.161,0.47,0.0,1,518
24.12,103,0.225,-1.866,0.303,0.0,1,1
24.09,108,0.748,-1.993,0.109,0.0,1,21
24.09,110,1.004,-2.075,0.298,0.0,1,21
24.12,104,0.39,-1.884,0.11,0.0,1,20
24.09,111,0.914,-2.029,0.109,0.0,1,23
24.12,105,-0.094,-1.756,0.111,0.0,1,13
24.12,106,0.738,-2.017,0.3,0.0,1,37
24.12,108,0.748,-1.993,0.109,0.0,1,23
24.12,110,1.004,-2.075,0.298,0.0,1,21
24.12,111,0.914,-2.029,0.109,0.0,1,23
24.19,64,0.066,-1.799,0.113,0.0,1,19
24.19,72,0.387,-1.894,0.3,0.0,1,23
24.19,96,0.23,-1.847,0.115,0.0,1,57
24.19,102,-0.543,-3.161,0.47,0.0,1,518
24.19,103,0.225,-1.866,0.303,0.0,1,1
24.19,104,0.39,-1.884,0.11,0.0,1,20
24.19,105,-0.094,-1.756,0.111,0.0,1,13
24.19,106,0.738,-2.017,0.3,0.0,1,37
24.19,108,0.748,-1.993,0.109,0.0,1,23
24.19,110,1.004,-2.075,0.298,0.0,1,21
24.19,111,0.914,-2.029,0.109,0.0,1,23
24.25,64,0.066,-1.799,0.113,0.0,1,19
24.25,64,0.066,-1.799,0.113,0.0,1,21
24.25,72,0.387,-1.894,0.3,0.0,1,23
24.25,72,0.387,-1.894,0.3,0.0,1,23
24.25,96,0.23,-1.847,0.115,0.0,1,1
24.25,102,-0.543,-3.161,0.47,0.0,1,518
24.25,96,0.23,-1.847,0.115,0.0,1,1
24.25,103,0.225,-1.866,0.303,0.0,1,1
24.25,102,-0.543,-3.161,0.47,0.0,1,518
24.25,103,0.225,-1.866,0.303,0.0,1,1
24.25,104,0.39,-1.884,0.11,0.0,1,19
24.25,105,-0.094,-1.756,0.111,0.0,1,13
24.25,104,0.39,-1.884,0.11,0.0,1,20
24.25,106,0.738,-2.017,0.3,0.0,1,37
24.25,105,-0.094,-1.756,0.111,0.0,1,13
24.25,106,0.738,-2.017,0.3,0.0,1,37
24.25,108,0.748,-1.993,0.109,0.0,1,21
24.25,108,0.748,-1.993,0.109,0.0,1,23
24.25,110,1.004,-2.075,0.298,0.0,1,21
24.25,110,1.004,-2.075,0.298,0.0,1,21
24.25,111,0.914,-2.029,0.109,0.0,1,23
24.25,111,0.914,-2.029,0.109,0.0,1,23
24.32,64,0.066,-1.799,0.113,0.0,1,19
24.32,72,0.387,-1.894,0.3,0.0,1,23
24.32,96,0.23,-1.847,0.115,0.0,1,1
24.32,102,-0.543,-3.161,0.47,0.0,1,518
24.32,103,0.225,-1.866,0.303,0.0,1,1
24.32,104,0.39,-1.884,0.11,0.0,1,20
24.32,105,-0.094,-1.756,0.111,0.0,1,13
24.32,106,0.738,-2.017,0.3,0.0,1,37
24.35,64,0.066,-1.799,0.113,0.0,1,21
24.32,108,0.748,-1.993,0.109,0.0,1,23
24.32,110,1.004,-2.075,0.298,0.0,1,21
24.35,72,0.387,-1.894,0.3,0.0,1,23
24.35,96,0.23,-1.847,0.115,0.0,1,1
24.32,111,0.914,-2.029,0.109,0.0,1,23
24.35,102,-0.543,-3.161,0.47,0.0,1,518
24.35,103,0.225,-1.866,0.303,0.0,1,1
24.35,104,0.39,-1.884,0.11,0.0,1,19
24.35,105,-0.094,-1.756,0.111,0.0,1,13
24.35,106,0.738,-2.017,0.3,0.0,1,37
24.35,108,0.748,-1.993,0.109,0.0,1,21
24.35,110,1.004,-2.075,0.298,0.0,1,21
24.35,111,0.914,-2.029,0.109,0.0,1,23
24.52,64,0.066,-1.799,0.113,0.0,1,21
24.52,64,0.066,-1.799,0.113,0.0,1,19
24.52,72,0.387,-1.894,0.3,0.0,1,23
24.52,72,0.387,-1.894,0.3,0.0,1,23
24.52,96,0.23,-1.847,0.115,0.0,1,1
24.52,96,0.23,-1.847,0.115,0.0,1,1
24.52,102,-0.543,-3.161,0.47,0.0,1,518
24.52,102,-0.543,-3.161,0.47,0.0,1,518
24.52,103,0.225,-1.866,0.303,0.0,1,1
24.52,103,0.225,-1.866,0.303,0.0,1,1
24.52,104,0.39,-1.884,0.11,0.0,1,19
24.52,104,0.39,-1.884,0.11,0.0,1,20
24.52,105,-0.094,-1.756,0.111,0.0,1,13
24.52,105,-0.094,-1.756,0.111,0.0,1,13
24.52,106,0.738,-2.017,0.3,0.0,1,37
24.52,106,0.738,-2.017,0.3,0.0,1,37
24.52,108,0.748,-1.993,0.109,0.0,1,23
24.52,108,0.748,-1.993,0.109,0.0,1,21
24.52,110,1.004,-2.075,0.298,0.0,1,21
24.52,111,0.914,-2.029,0.109,0.0,1,23
24.52,110,1.004,-2.075,0.298,0.0,1,21
24.52,111,0.914,-2.029,0.109,0.0,1,23
24.59,64,0.066,-1.799,0.113,0.0,1,19
24.59,64,0.066,-1.799,0.113,0.0,1,21
24.59,72,0.387,-1.894,0.3,0.0,1,23
24.59,72,0.387,-1.894,0.3,0.0,1,23
24.59,96,0.23,-1.847,0.115,0.0,1,1
24.59,96,0.23,-1.847,0.115,0.0,1,1
24.59,102,-0.543,-3.161,0.47,0.0,1,518
24.59,102,-0.543,-3.161,0.47,0.0,1,518
24.59,103,0.225,-1.866,0.303,0.0,1,1
24.59,103,0.225,-1.866,0.303,0.0,1,1
24.59,104,0.39,-1.884,0.11,0.0,1,19
24.59,105,-0.094,-1.756,0.111,0.0,1,13
24.59,104,0.39,-1.884,0.11,0.0,1,20
24.59,106,0.738,-2.017,0.3,0.0,1,37
24.59,105,-0.094,-1.756,0.111,0.0,1,13
24.59,108,0.748,-1.993,0.109,0.0,1,21
24.59,106,0.738,-2.017,0.3,0.0,1,37
24.59,110,1.004,-2.075,0.298,0.0,1,21
24.59,108,0.748,-1.993,0.109,0.0,1,23
24.59,111,0.914,-2.029,0.109,0.0,1,23
24.59,110,1.004,-2.075,0.298,0.0,1,21
24.59,111,0.914,-2.029,0.109,0.0,1,23
24.65,64,0.066,-1.799,0.113,0.0,1,21
24.65,72,0.387,-1.894,0.3,0.0,1,23
24.65,96,0.23,-1.847,0.115,0.0,1,1
24.65,102,-0.543,-3.161,0.47,0.0,1,518
24.65,103,0.225,-1.866,0.303,0.0,1,1
24.65,104,0.39,-1.884,0.11,0.0,1,19
24.65,105,-0.094,-1.756,0.111,0.0,1,13
24.65,106,0.738,-2.017,0.3,0.0,1,37
24.65,108,0.748,-1.993,0.109,0.0,1,21
24.65,110,1.004,-2.075,0.298,0.0,1,21
24.65,111,0.914,-2.029,0.109,0.0,1,23
24.72,64,0.066,-1.799,0.113,0.0,1,19
24.72,72,0.387,-1.894,0.3,0.0,1,23
24.72,96,0.23,-1.847,0.115,0.0,1,1
24.72,102,-0.543,-3.161,0.47,0.0,1,519
24.72,103,0.225,-1.866,0.303,0.0,1,1
24.72,104,0.39,-1.884,0.11,0.0,1,20
